,address,name,last_update,lng,lat,available_bikes,available_bike_stands,number,bike_stands,banking,weekday,hour,minute
3946,Blessington Street,BLESSINGTON STREET,1552117159000000000,-6.26814,53.356769,12,8,2,20,1,5,7,39
3947,Blessington Street,BLESSINGTON STREET,1552117831000000000,-6.26814,53.356769,12,8,2,20,1,5,7,50
3948,Blessington Street,BLESSINGTON STREET,1552118545000000000,-6.26814,53.356769,11,9,2,20,1,5,8,2
3949,Blessington Street,BLESSINGTON STREET,1552119153000000000,-6.26814,53.356769,10,10,2,20,1,5,8,12
3950,Blessington Street,BLESSINGTON STREET,1552119604000000000,-6.26814,53.356769,10,10,2,20,1,5,8,20
3951,Blessington Street,BLESSINGTON STREET,1552120355000000000,-6.26814,53.356769,9,11,2,20,1,5,8,32
3952,Blessington Street,BLESSINGTON STREET,1552120864000000000,-6.26814,53.356769,8,12,2,20,1,5,8,41
3953,Blessington Street,BLESSINGTON STREET,1552121472000000000,-6.26814,53.356769,7,13,2,20,1,5,8,51
3954,Blessington Street,BLESSINGTON STREET,1552121703000000000,-6.26814,53.356769,6,14,2,20,1,5,8,55
3955,Blessington Street,BLESSINGTON STREET,1552122198000000000,-6.26814,53.356769,4,16,2,20,1,5,9,3
3956,Blessington Street,BLESSINGTON STREET,1552122310000000000,-6.26814,53.356769,3,17,2,20,1,5,9,5
3957,Blessington Street,BLESSINGTON STREET,1552122688000000000,-6.26814,53.356769,3,17,2,20,1,5,9,11
3958,Blessington Street,BLESSINGTON STREET,1552123394000000000,-6.26814,53.356769,3,17,2,20,1,5,9,23
3959,Blessington Street,BLESSINGTON STREET,1552123675000000000,-6.26814,53.356769,2,18,2,20,1,5,9,27
3960,Blessington Street,BLESSINGTON STREET,1552124304000000000,-6.26814,53.356769,0,20,2,20,1,5,9,38
3961,Blessington Street,BLESSINGTON STREET,1552124913000000000,-6.26814,53.356769,0,20,2,20,1,5,9,48
3962,Blessington Street,BLESSINGTON STREET,1552125522000000000,-6.26814,53.356769,0,20,2,20,1,5,9,58
3963,Blessington Street,BLESSINGTON STREET,1552126131000000000,-6.26814,53.356769,0,20,2,20,1,5,10,8
3964,Blessington Street,BLESSINGTON STREET,1552126740000000000,-6.26814,53.356769,0,20,2,20,1,5,10,19
3965,Blessington Street,BLESSINGTON STREET,1552127348000000000,-6.26814,53.356769,0,20,2,20,1,5,10,29
3966,Blessington Street,BLESSINGTON STREET,1552127958000000000,-6.26814,53.356769,0,20,2,20,1,5,10,39
3967,Blessington Street,BLESSINGTON STREET,1552128567000000000,-6.26814,53.356769,0,20,2,20,1,5,10,49
3968,Blessington Street,BLESSINGTON STREET,1552129176000000000,-6.26814,53.356769,0,20,2,20,1,5,10,59
3969,Blessington Street,BLESSINGTON STREET,1552129785000000000,-6.26814,53.356769,0,20,2,20,1,5,11,9
3970,Blessington Street,BLESSINGTON STREET,1552130155000000000,-6.26814,53.356769,1,19,2,20,1,5,11,15
3971,Blessington Street,BLESSINGTON STREET,1552130763000000000,-6.26814,53.356769,1,19,2,20,1,5,11,26
3972,Blessington Street,BLESSINGTON STREET,1552131518000000000,-6.26814,53.356769,1,19,2,20,1,5,11,38
3973,Blessington Street,BLESSINGTON STREET,1552131570000000000,-6.26814,53.356769,0,20,2,20,1,5,11,39
3974,Blessington Street,BLESSINGTON STREET,1552132179000000000,-6.26814,53.356769,0,20,2,20,1,5,11,49
3975,Blessington Street,BLESSINGTON STREET,1552132788000000000,-6.26814,53.356769,0,20,2,20,1,5,11,59
3976,Blessington Street,BLESSINGTON STREET,1552133397000000000,-6.26814,53.356769,0,20,2,20,1,5,12,9
3977,Blessington Street,BLESSINGTON STREET,1552134005000000000,-6.26814,53.356769,0,20,2,20,1,5,12,20
3978,Blessington Street,BLESSINGTON STREET,1552134615000000000,-6.26814,53.356769,0,20,2,20,1,5,12,30
3979,Blessington Street,BLESSINGTON STREET,1552135109000000000,-6.26814,53.356769,1,19,2,20,1,5,12,38
3980,Blessington Street,BLESSINGTON STREET,1552135718000000000,-6.26814,53.356769,1,19,2,20,1,5,12,48
3981,Blessington Street,BLESSINGTON STREET,1552136327000000000,-6.26814,53.356769,1,19,2,20,1,5,12,58
3982,Blessington Street,BLESSINGTON STREET,1552136936000000000,-6.26814,53.356769,1,19,2,20,1,5,13,8
3983,Blessington Street,BLESSINGTON STREET,1552137068000000000,-6.26814,53.356769,0,20,2,20,1,5,13,11
3984,Blessington Street,BLESSINGTON STREET,1552137677000000000,-6.26814,53.356769,0,20,2,20,1,5,13,21
3985,Blessington Street,BLESSINGTON STREET,1552138087000000000,-6.26814,53.356769,0,20,2,20,1,5,13,28
3986,Blessington Street,BLESSINGTON STREET,1552138435000000000,-6.26814,53.356769,1,19,2,20,1,5,13,33
3987,Blessington Street,BLESSINGTON STREET,1552138505000000000,-6.26814,53.356769,2,18,2,20,1,5,13,35
3988,Blessington Street,BLESSINGTON STREET,1552138822000000000,-6.26814,53.356769,2,18,2,20,1,5,13,40
3989,Blessington Street,BLESSINGTON STREET,1552139430000000000,-6.26814,53.356769,1,19,2,20,1,5,13,50
3990,Blessington Street,BLESSINGTON STREET,1552139745000000000,-6.26814,53.356769,0,20,2,20,1,5,13,55
3991,Blessington Street,BLESSINGTON STREET,1552140354000000000,-6.26814,53.356769,0,20,2,20,1,5,14,5
3992,Blessington Street,BLESSINGTON STREET,1552141032000000000,-6.26814,53.356769,1,19,2,20,1,5,14,17
3993,Blessington Street,BLESSINGTON STREET,1552141440000000000,-6.26814,53.356769,0,20,2,20,1,5,14,24
3994,Blessington Street,BLESSINGTON STREET,1552142052000000000,-6.26814,53.356769,0,20,2,20,1,5,14,34
3995,Blessington Street,BLESSINGTON STREET,1552142660000000000,-6.26814,53.356769,0,20,2,20,1,5,14,44
3996,Blessington Street,BLESSINGTON STREET,1552143328000000000,-6.26814,53.356769,1,19,2,20,1,5,14,55
3997,Blessington Street,BLESSINGTON STREET,1552143908000000000,-6.26814,53.356769,2,18,2,20,1,5,15,5
3998,Blessington Street,BLESSINGTON STREET,1552144440000000000,-6.26814,53.356769,1,19,2,20,1,5,15,14
3999,Blessington Street,BLESSINGTON STREET,1552144622000000000,-6.26814,53.356769,1,19,2,20,1,5,15,17
4000,Blessington Street,BLESSINGTON STREET,1552144855000000000,-6.26814,53.356769,2,18,2,20,1,5,15,20
4001,Blessington Street,BLESSINGTON STREET,1552145465000000000,-6.26814,53.356769,2,18,2,20,1,5,15,31
4002,Blessington Street,BLESSINGTON STREET,1552145921000000000,-6.26814,53.356769,2,18,2,20,1,5,15,38
4003,Blessington Street,BLESSINGTON STREET,1552146026000000000,-6.26814,53.356769,0,20,2,20,1,5,15,40
4004,Blessington Street,BLESSINGTON STREET,1552146635000000000,-6.26814,53.356769,0,20,2,20,1,5,15,50
4005,Blessington Street,BLESSINGTON STREET,1552147244000000000,-6.26814,53.356769,0,20,2,20,1,5,16,0
4006,Blessington Street,BLESSINGTON STREET,1552147853000000000,-6.26814,53.356769,0,20,2,20,1,5,16,10
4007,Blessington Street,BLESSINGTON STREET,1552148237000000000,-6.26814,53.356769,8,12,2,20,1,5,16,17
4008,Blessington Street,BLESSINGTON STREET,1552148873000000000,-6.26814,53.356769,8,12,2,20,1,5,16,27
4009,Blessington Street,BLESSINGTON STREET,1552149178000000000,-6.26814,53.356769,7,13,2,20,1,5,16,32
4010,Blessington Street,BLESSINGTON STREET,1552149276000000000,-6.26814,53.356769,6,14,2,20,1,5,16,34
4011,Blessington Street,BLESSINGTON STREET,1552149617000000000,-6.26814,53.356769,6,14,2,20,1,5,16,40
4012,Blessington Street,BLESSINGTON STREET,1552150225000000000,-6.26814,53.356769,6,14,2,20,1,5,16,50
4013,Blessington Street,BLESSINGTON STREET,1552150834000000000,-6.26814,53.356769,6,14,2,20,1,5,17,0
4014,Blessington Street,BLESSINGTON STREET,1552151440000000000,-6.26814,53.356769,6,14,2,20,1,5,17,10
4015,Blessington Street,BLESSINGTON STREET,1552151934000000000,-6.26814,53.356769,5,15,2,20,1,5,17,18
4016,Blessington Street,BLESSINGTON STREET,1552152697000000000,-6.26814,53.356769,4,16,2,20,1,5,17,31
4017,Blessington Street,BLESSINGTON STREET,1552153074000000000,-6.26814,53.356769,2,18,2,20,1,5,17,37
4018,Blessington Street,BLESSINGTON STREET,1552153397000000000,-6.26814,53.356769,0,20,2,20,1,5,17,43
4019,Blessington Street,BLESSINGTON STREET,1552154005000000000,-6.26814,53.356769,0,20,2,20,1,5,17,53
4020,Blessington Street,BLESSINGTON STREET,1552154247000000000,-6.26814,53.356769,2,18,2,20,1,5,17,57
4021,Blessington Street,BLESSINGTON STREET,1552154856000000000,-6.26814,53.356769,2,18,2,20,1,5,18,7
4022,Blessington Street,BLESSINGTON STREET,1552155205000000000,-6.26814,53.356769,3,17,2,20,1,5,18,13
4023,Blessington Street,BLESSINGTON STREET,1552155813000000000,-6.26814,53.356769,2,18,2,20,1,5,18,23
4024,Blessington Street,BLESSINGTON STREET,1552156422000000000,-6.26814,53.356769,2,18,2,20,1,5,18,33
4025,Blessington Street,BLESSINGTON STREET,1552156556000000000,-6.26814,53.356769,4,16,2,20,1,5,18,35
4026,Blessington Street,BLESSINGTON STREET,1552157165000000000,-6.26814,53.356769,4,16,2,20,1,5,18,46
4027,Blessington Street,BLESSINGTON STREET,1552157774000000000,-6.26814,53.356769,4,16,2,20,1,5,18,56
4028,Blessington Street,BLESSINGTON STREET,1552158056000000000,-6.26814,53.356769,5,15,2,20,1,5,19,0
4029,Blessington Street,BLESSINGTON STREET,1552158687000000000,-6.26814,53.356769,5,15,2,20,1,5,19,11
4030,Blessington Street,BLESSINGTON STREET,1552159296000000000,-6.26814,53.356769,4,16,2,20,1,5,19,21
4031,Blessington Street,BLESSINGTON STREET,1552159904000000000,-6.26814,53.356769,4,16,2,20,1,5,19,31
4032,Blessington Street,BLESSINGTON STREET,1552160138000000000,-6.26814,53.356769,5,15,2,20,1,5,19,35
4033,Blessington Street,BLESSINGTON STREET,1552160746000000000,-6.26814,53.356769,5,15,2,20,1,5,19,45
4034,Blessington Street,BLESSINGTON STREET,1552161354000000000,-6.26814,53.356769,5,15,2,20,1,5,19,55
4035,Blessington Street,BLESSINGTON STREET,1552161817000000000,-6.26814,53.356769,6,14,2,20,1,5,20,3
4036,Blessington Street,BLESSINGTON STREET,1552161843000000000,-6.26814,53.356769,6,14,2,20,1,5,20,4
4037,Blessington Street,BLESSINGTON STREET,1552162189000000000,-6.26814,53.356769,6,14,2,20,1,5,20,9
4038,Blessington Street,BLESSINGTON STREET,1552162683000000000,-6.26814,53.356769,5,15,2,20,1,5,20,18
4039,Blessington Street,BLESSINGTON STREET,1552163027000000000,-6.26814,53.356769,6,14,2,20,1,5,20,23
4040,Blessington Street,BLESSINGTON STREET,1552163233000000000,-6.26814,53.356769,6,14,2,20,1,5,20,27
4041,Blessington Street,BLESSINGTON STREET,1552163739000000000,-6.26814,53.356769,6,14,2,20,1,5,20,35
4042,Blessington Street,BLESSINGTON STREET,1552164371000000000,-6.26814,53.356769,7,13,2,20,1,5,20,46
4043,Blessington Street,BLESSINGTON STREET,1552164776000000000,-6.26814,53.356769,8,12,2,20,1,5,20,52
4044,Blessington Street,BLESSINGTON STREET,1552165385000000000,-6.26814,53.356769,7,13,2,20,1,5,21,3
4045,Blessington Street,BLESSINGTON STREET,1552165586000000000,-6.26814,53.356769,8,12,2,20,1,5,21,6
4046,Blessington Street,BLESSINGTON STREET,1552165957000000000,-6.26814,53.356769,9,11,2,20,1,5,21,12
4047,Blessington Street,BLESSINGTON STREET,1552166407000000000,-6.26814,53.356769,10,10,2,20,1,5,21,20
4048,Blessington Street,BLESSINGTON STREET,1552167016000000000,-6.26814,53.356769,10,10,2,20,1,5,21,30
4049,Blessington Street,BLESSINGTON STREET,1552167625000000000,-6.26814,53.356769,10,10,2,20,1,5,21,40
4050,Blessington Street,BLESSINGTON STREET,1552168234000000000,-6.26814,53.356769,10,10,2,20,1,5,21,50
4051,Blessington Street,BLESSINGTON STREET,1552168645000000000,-6.26814,53.356769,10,10,2,20,1,5,21,57
4052,Blessington Street,BLESSINGTON STREET,1552169254000000000,-6.26814,53.356769,9,11,2,20,1,5,22,7
4053,Blessington Street,BLESSINGTON STREET,1552169863000000000,-6.26814,53.356769,9,11,2,20,1,5,22,17
4054,Blessington Street,BLESSINGTON STREET,1552170538000000000,-6.26814,53.356769,9,11,2,20,1,5,22,28
4055,Blessington Street,BLESSINGTON STREET,1552170678000000000,-6.26814,53.356769,8,12,2,20,1,5,22,31
4056,Blessington Street,BLESSINGTON STREET,1552171286000000000,-6.26814,53.356769,7,13,2,20,1,5,22,41
4057,Blessington Street,BLESSINGTON STREET,1552171605000000000,-6.26814,53.356769,7,13,2,20,1,5,22,46
4058,Blessington Street,BLESSINGTON STREET,1552172214000000000,-6.26814,53.356769,7,13,2,20,1,5,22,56
4059,Blessington Street,BLESSINGTON STREET,1552172823000000000,-6.26814,53.356769,7,13,2,20,1,5,23,7
4060,Blessington Street,BLESSINGTON STREET,1552173201000000000,-6.26814,53.356769,7,13,2,20,1,5,23,13
4061,Blessington Street,BLESSINGTON STREET,1552173809000000000,-6.26814,53.356769,5,15,2,20,1,5,23,23
4062,Blessington Street,BLESSINGTON STREET,1552174247000000000,-6.26814,53.356769,6,14,2,20,1,5,23,30
4063,Blessington Street,BLESSINGTON STREET,1552174856000000000,-6.26814,53.356769,6,14,2,20,1,5,23,40
4064,Blessington Street,BLESSINGTON STREET,1552175465000000000,-6.26814,53.356769,6,14,2,20,1,5,23,51
4065,Blessington Street,BLESSINGTON STREET,1552176060000000000,-6.26814,53.356769,7,13,2,20,1,6,0,1
4066,Blessington Street,BLESSINGTON STREET,1552176544000000000,-6.26814,53.356769,8,12,2,20,1,6,0,9
4067,Blessington Street,BLESSINGTON STREET,1552177153000000000,-6.26814,53.356769,8,12,2,20,1,6,0,19
4068,Blessington Street,BLESSINGTON STREET,1552177951000000000,-6.26814,53.356769,8,12,2,20,1,6,0,32
4069,Blessington Street,BLESSINGTON STREET,1552178561000000000,-6.26814,53.356769,8,12,2,20,1,6,0,42
4070,Blessington Street,BLESSINGTON STREET,1552179170000000000,-6.26814,53.356769,8,12,2,20,1,6,0,52
4071,Blessington Street,BLESSINGTON STREET,1552179779000000000,-6.26814,53.356769,8,12,2,20,1,6,1,2
4072,Blessington Street,BLESSINGTON STREET,1552180388000000000,-6.26814,53.356769,8,12,2,20,1,6,1,13
4073,Blessington Street,BLESSINGTON STREET,1552180997000000000,-6.26814,53.356769,8,12,2,20,1,6,1,23
4074,Blessington Street,BLESSINGTON STREET,1552181606000000000,-6.26814,53.356769,8,12,2,20,1,6,1,33
4075,Blessington Street,BLESSINGTON STREET,1552182215000000000,-6.26814,53.356769,8,12,2,20,1,6,1,43
4076,Blessington Street,BLESSINGTON STREET,1552182824000000000,-6.26814,53.356769,8,12,2,20,1,6,1,53
4077,Blessington Street,BLESSINGTON STREET,1552183433000000000,-6.26814,53.356769,8,12,2,20,1,6,2,3
4078,Blessington Street,BLESSINGTON STREET,1552184042000000000,-6.26814,53.356769,8,12,2,20,1,6,2,14
4079,Blessington Street,BLESSINGTON STREET,1552184651000000000,-6.26814,53.356769,8,12,2,20,1,6,2,24
4080,Blessington Street,BLESSINGTON STREET,1552185137000000000,-6.26814,53.356769,8,12,2,20,1,6,2,32
4081,Blessington Street,BLESSINGTON STREET,1552185404000000000,-6.26814,53.356769,8,12,2,20,1,6,2,36
4082,Blessington Street,BLESSINGTON STREET,1552186013000000000,-6.26814,53.356769,8,12,2,20,1,6,2,46
4083,Blessington Street,BLESSINGTON STREET,1552186622000000000,-6.26814,53.356769,8,12,2,20,1,6,2,57
4084,Blessington Street,BLESSINGTON STREET,1552187231000000000,-6.26814,53.356769,8,12,2,20,1,6,3,7
4085,Blessington Street,BLESSINGTON STREET,1552187840000000000,-6.26814,53.356769,8,12,2,20,1,6,3,17
4086,Blessington Street,BLESSINGTON STREET,1552188450000000000,-6.26814,53.356769,8,12,2,20,1,6,3,27
4087,Blessington Street,BLESSINGTON STREET,1552189059000000000,-6.26814,53.356769,8,12,2,20,1,6,3,37
4088,Blessington Street,BLESSINGTON STREET,1552189668000000000,-6.26814,53.356769,8,12,2,20,1,6,3,47
4089,Blessington Street,BLESSINGTON STREET,1552190277000000000,-6.26814,53.356769,8,12,2,20,1,6,3,57
4090,Blessington Street,BLESSINGTON STREET,1552190886000000000,-6.26814,53.356769,8,12,2,20,1,6,4,8
4091,Blessington Street,BLESSINGTON STREET,1552191496000000000,-6.26814,53.356769,8,12,2,20,1,6,4,18
4092,Blessington Street,BLESSINGTON STREET,1552192105000000000,-6.26814,53.356769,8,12,2,20,1,6,4,28
4093,Blessington Street,BLESSINGTON STREET,1552192714000000000,-6.26814,53.356769,8,12,2,20,1,6,4,38
4094,Blessington Street,BLESSINGTON STREET,1552193323000000000,-6.26814,53.356769,8,12,2,20,1,6,4,48
4095,Blessington Street,BLESSINGTON STREET,1552193932000000000,-6.26814,53.356769,8,12,2,20,1,6,4,58
4096,Blessington Street,BLESSINGTON STREET,1552194041000000000,-6.26814,53.356769,8,12,2,20,1,6,5,0
4097,Blessington Street,BLESSINGTON STREET,1552194651000000000,-6.26814,53.356769,8,12,2,20,1,6,5,10
4098,Blessington Street,BLESSINGTON STREET,1552195260000000000,-6.26814,53.356769,8,12,2,20,1,6,5,21
4099,Blessington Street,BLESSINGTON STREET,1552195869000000000,-6.26814,53.356769,8,12,2,20,1,6,5,31
4100,Blessington Street,BLESSINGTON STREET,1552196478000000000,-6.26814,53.356769,8,12,2,20,1,6,5,41
4101,Blessington Street,BLESSINGTON STREET,1552197087000000000,-6.26814,53.356769,8,12,2,20,1,6,5,51
4102,Blessington Street,BLESSINGTON STREET,1552197696000000000,-6.26814,53.356769,8,12,2,20,1,6,6,1
4103,Blessington Street,BLESSINGTON STREET,1552198305000000000,-6.26814,53.356769,8,12,2,20,1,6,6,11
4104,Blessington Street,BLESSINGTON STREET,1552198914000000000,-6.26814,53.356769,8,12,2,20,1,6,6,21
4105,Blessington Street,BLESSINGTON STREET,1552199522000000000,-6.26814,53.356769,8,12,2,20,1,6,6,32
4106,Blessington Street,BLESSINGTON STREET,1552200131000000000,-6.26814,53.356769,8,12,2,20,1,6,6,42
4107,Blessington Street,BLESSINGTON STREET,1552200741000000000,-6.26814,53.356769,8,12,2,20,1,6,6,52
4108,Blessington Street,BLESSINGTON STREET,1552201349000000000,-6.26814,53.356769,8,12,2,20,1,6,7,2
4109,Blessington Street,BLESSINGTON STREET,1552202033000000000,-6.26814,53.356769,8,12,2,20,1,6,7,13
4110,Blessington Street,BLESSINGTON STREET,1552202335000000000,-6.26814,53.356769,9,11,2,20,1,6,7,18
4111,Blessington Street,BLESSINGTON STREET,1552202944000000000,-6.26814,53.356769,9,11,2,20,1,6,7,29
4112,Blessington Street,BLESSINGTON STREET,1552203554000000000,-6.26814,53.356769,9,11,2,20,1,6,7,39
4113,Blessington Street,BLESSINGTON STREET,1552204163000000000,-6.26814,53.356769,9,11,2,20,1,6,7,49
4114,Blessington Street,BLESSINGTON STREET,1552204772000000000,-6.26814,53.356769,9,11,2,20,1,6,7,59
4115,Blessington Street,BLESSINGTON STREET,1552205381000000000,-6.26814,53.356769,9,11,2,20,1,6,8,9
4116,Blessington Street,BLESSINGTON STREET,1552205990000000000,-6.26814,53.356769,9,11,2,20,1,6,8,19
4117,Blessington Street,BLESSINGTON STREET,1552206599000000000,-6.26814,53.356769,9,11,2,20,1,6,8,29
4118,Blessington Street,BLESSINGTON STREET,1552207208000000000,-6.26814,53.356769,9,11,2,20,1,6,8,40
4119,Blessington Street,BLESSINGTON STREET,1552208033000000000,-6.26814,53.356769,9,11,2,20,1,6,8,53
4120,Blessington Street,BLESSINGTON STREET,1552208296000000000,-6.26814,53.356769,9,11,2,20,1,6,8,58
4121,Blessington Street,BLESSINGTON STREET,1552208934000000000,-6.26814,53.356769,9,11,2,20,1,6,9,8
4122,Blessington Street,BLESSINGTON STREET,1552209003000000000,-6.26814,53.356769,9,11,2,20,1,6,9,10
4123,Blessington Street,BLESSINGTON STREET,1552209335000000000,-6.26814,53.356769,9,11,2,20,1,6,9,15
4124,Blessington Street,BLESSINGTON STREET,1552209819000000000,-6.26814,53.356769,9,11,2,20,1,6,9,23
4125,Blessington Street,BLESSINGTON STREET,1552210015000000000,-6.26814,53.356769,6,14,2,20,1,6,9,26
4126,Blessington Street,BLESSINGTON STREET,1552210720000000000,-6.26814,53.356769,5,15,2,20,1,6,9,38
4127,Blessington Street,BLESSINGTON STREET,1552211037000000000,-6.26814,53.356769,4,16,2,20,1,6,9,43
4128,Blessington Street,BLESSINGTON STREET,1552211057000000000,-6.26814,53.356769,4,16,2,20,1,6,9,44
4129,Blessington Street,BLESSINGTON STREET,1552211665000000000,-6.26814,53.356769,3,17,2,20,1,6,9,54
4130,Blessington Street,BLESSINGTON STREET,1552212123000000000,-6.26814,53.356769,3,17,2,20,1,6,10,2
4131,Blessington Street,BLESSINGTON STREET,1552212592000000000,-6.26814,53.356769,3,17,2,20,1,6,10,9
4132,Blessington Street,BLESSINGTON STREET,1552213009000000000,-6.26814,53.356769,3,17,2,20,1,6,10,16
4133,Blessington Street,BLESSINGTON STREET,1552213300000000000,-6.26814,53.356769,2,18,2,20,1,6,10,21
4134,Blessington Street,BLESSINGTON STREET,1552213564000000000,-6.26814,53.356769,0,20,2,20,1,6,10,26
4135,Blessington Street,BLESSINGTON STREET,1552214119000000000,-6.26814,53.356769,1,19,2,20,1,6,10,35
4136,Blessington Street,BLESSINGTON STREET,1552214727000000000,-6.26814,53.356769,1,19,2,20,1,6,10,45
4137,Blessington Street,BLESSINGTON STREET,1552215335000000000,-6.26814,53.356769,1,19,2,20,1,6,10,55
4138,Blessington Street,BLESSINGTON STREET,1552215943000000000,-6.26814,53.356769,1,19,2,20,1,6,11,5
4139,Blessington Street,BLESSINGTON STREET,1552216552000000000,-6.26814,53.356769,1,19,2,20,1,6,11,15
4140,Blessington Street,BLESSINGTON STREET,1552217160000000000,-6.26814,53.356769,1,19,2,20,1,6,11,26
4141,Blessington Street,BLESSINGTON STREET,1552217435000000000,-6.26814,53.356769,0,20,2,20,1,6,11,30
4142,Blessington Street,BLESSINGTON STREET,1552218044000000000,-6.26814,53.356769,0,20,2,20,1,6,11,40
4143,Blessington Street,BLESSINGTON STREET,1552218652000000000,-6.26814,53.356769,0,20,2,20,1,6,11,50
4144,Blessington Street,BLESSINGTON STREET,1552219261000000000,-6.26814,53.356769,0,20,2,20,1,6,12,1
4145,Blessington Street,BLESSINGTON STREET,1552219869000000000,-6.26814,53.356769,0,20,2,20,1,6,12,11
4146,Blessington Street,BLESSINGTON STREET,1552220477000000000,-6.26814,53.356769,0,20,2,20,1,6,12,21
4147,Blessington Street,BLESSINGTON STREET,1552221085000000000,-6.26814,53.356769,0,20,2,20,1,6,12,31
4148,Blessington Street,BLESSINGTON STREET,1552221694000000000,-6.26814,53.356769,0,20,2,20,1,6,12,41
4149,Blessington Street,BLESSINGTON STREET,1552222302000000000,-6.26814,53.356769,0,20,2,20,1,6,12,51
4150,Blessington Street,BLESSINGTON STREET,1552222911000000000,-6.26814,53.356769,0,20,2,20,1,6,13,1
4151,Blessington Street,BLESSINGTON STREET,1552223519000000000,-6.26814,53.356769,0,20,2,20,1,6,13,11
4152,Blessington Street,BLESSINGTON STREET,1552224127000000000,-6.26814,53.356769,0,20,2,20,1,6,13,22
4153,Blessington Street,BLESSINGTON STREET,1552224736000000000,-6.26814,53.356769,0,20,2,20,1,6,13,32
4154,Blessington Street,BLESSINGTON STREET,1552225344000000000,-6.26814,53.356769,0,20,2,20,1,6,13,42
4155,Blessington Street,BLESSINGTON STREET,1552226019000000000,-6.26814,53.356769,1,19,2,20,1,6,13,53
4156,Blessington Street,BLESSINGTON STREET,1552226184000000000,-6.26814,53.356769,0,20,2,20,1,6,13,56
4157,Blessington Street,BLESSINGTON STREET,1552226793000000000,-6.26814,53.356769,0,20,2,20,1,6,14,6
4158,Blessington Street,BLESSINGTON STREET,1552227401000000000,-6.26814,53.356769,0,20,2,20,1,6,14,16
4159,Blessington Street,BLESSINGTON STREET,1552227708000000000,-6.26814,53.356769,1,19,2,20,1,6,14,21
4160,Blessington Street,BLESSINGTON STREET,1552228316000000000,-6.26814,53.356769,1,19,2,20,1,6,14,31
4161,Blessington Street,BLESSINGTON STREET,1552228827000000000,-6.26814,53.356769,0,20,2,20,1,6,14,40
4162,Blessington Street,BLESSINGTON STREET,1552229560000000000,-6.26814,53.356769,0,20,2,20,1,6,14,52
4163,Blessington Street,BLESSINGTON STREET,1552230168000000000,-6.26814,53.356769,0,20,2,20,1,6,15,2
4164,Blessington Street,BLESSINGTON STREET,1552230829000000000,-6.26814,53.356769,1,19,2,20,1,6,15,13
4165,Blessington Street,BLESSINGTON STREET,1552231437000000000,-6.26814,53.356769,1,19,2,20,1,6,15,23
4166,Blessington Street,BLESSINGTON STREET,1552232014000000000,-6.26814,53.356769,2,18,2,20,1,6,15,33
4167,Blessington Street,BLESSINGTON STREET,1552232232000000000,-6.26814,53.356769,2,18,2,20,1,6,15,37
4168,Blessington Street,BLESSINGTON STREET,1552232807000000000,-6.26814,53.356769,2,18,2,20,1,6,15,46
4169,Blessington Street,BLESSINGTON STREET,1552233415000000000,-6.26814,53.356769,2,18,2,20,1,6,15,56
4170,Blessington Street,BLESSINGTON STREET,1552233909000000000,-6.26814,53.356769,3,17,2,20,1,6,16,5
4171,Blessington Street,BLESSINGTON STREET,1552234420000000000,-6.26814,53.356769,4,16,2,20,1,6,16,13
4172,Blessington Street,BLESSINGTON STREET,1552235028000000000,-6.26814,53.356769,4,16,2,20,1,6,16,23
4173,Blessington Street,BLESSINGTON STREET,1552235126000000000,-6.26814,53.356769,4,16,2,20,1,6,16,25
4174,Blessington Street,BLESSINGTON STREET,1552235782000000000,-6.26814,53.356769,4,16,2,20,1,6,16,36
4175,Blessington Street,BLESSINGTON STREET,1552236390000000000,-6.26814,53.356769,3,17,2,20,1,6,16,46
4176,Blessington Street,BLESSINGTON STREET,1552236998000000000,-6.26814,53.356769,3,17,2,20,1,6,16,56
4177,Blessington Street,BLESSINGTON STREET,1552237607000000000,-6.26814,53.356769,3,17,2,20,1,6,17,6
4178,Blessington Street,BLESSINGTON STREET,1552237833000000000,-6.26814,53.356769,2,18,2,20,1,6,17,10
4179,Blessington Street,BLESSINGTON STREET,1552238431000000000,-6.26814,53.356769,2,18,2,20,1,6,17,20
4180,Blessington Street,BLESSINGTON STREET,1552238902000000000,-6.26814,53.356769,2,18,2,20,1,6,17,28
4181,Blessington Street,BLESSINGTON STREET,1552238980000000000,-6.26814,53.356769,2,18,2,20,1,6,17,29
4182,Blessington Street,BLESSINGTON STREET,1552239806000000000,-6.26814,53.356769,3,17,2,20,1,6,17,43
4183,Blessington Street,BLESSINGTON STREET,1552240415000000000,-6.26814,53.356769,3,17,2,20,1,6,17,53
4184,Blessington Street,BLESSINGTON STREET,1552241023000000000,-6.26814,53.356769,3,17,2,20,1,6,18,3
4185,Blessington Street,BLESSINGTON STREET,1552241632000000000,-6.26814,53.356769,3,17,2,20,1,6,18,13
4186,Blessington Street,BLESSINGTON STREET,1552241702000000000,-6.26814,53.356769,3,17,2,20,1,6,18,15
4187,Blessington Street,BLESSINGTON STREET,1552242310000000000,-6.26814,53.356769,2,18,2,20,1,6,18,25
4188,Blessington Street,BLESSINGTON STREET,1552242784000000000,-6.26814,53.356769,0,20,2,20,1,6,18,33
4189,Blessington Street,BLESSINGTON STREET,1552243319000000000,-6.26814,53.356769,1,19,2,20,1,6,18,41
